CODIGO5;DESCRICAO5;UN5;CODNCM5
'0003662;'SHAMPOO CLOREXIDINA 500 ML;VDR;'38089299
'0003663;'SHAMPOO 5 EM 1 700 ML;VDR;'33051000
'0003664;FREIO AGUA CHOCA PESADO;UN;'82149090
'0003665;FOCINHEIRAS;UN;'42010090
'0003666;'RACAO KIDAN 15 KG;SC;'30049019
'0003667;'POQUER 1 LITRO;SC;'38089329
'0003668;'TRYPAMIZOL  100 ML;FR;'30049069
'0003669;'TULAXX 50 ML;FR;'30042029
'0003670;'TUBO 75MM PN 60 SOLD.TIGRE;UN;'84248221
'0003671;'CICLASE 100 ML;FR;'30043999
'0003672;'ABRACADEIRA NAYLON 2 5 X 150;UN;'39269090
'0003673;'CORRENTE P CAO 1 2 CM;UN;'73158900
'0003674;'CORRENTE P/CAO 1 20MM N 7;UN;'73158900
'0003675;'SPERTO 1 KG;UN;'38089199
'0003676;'TESOURA DE COSTURA 10 TRAMONTINA;UN;'82130000
'0003677;'NEEM GARDEN  30 ML;UN;'38085910
'0003678;AGULHA DE METAL DUPLA;UN;'90183929
'0003679;COBACTAN VL;FR;'30042059
'0003680;MUB BEEF STARTER;SC;'23099090
'0003681;MUB BEEF IMPULSE;SC;'23099090
'0003682;RATOEIRA GAIOLA;UN;'73269090
'0003683;'SACO P/ MUDAS 8 X15 CM 100 UN;UN;'39232190
'0003684;'SACO P/ MUDAS 10 X 20 CM 100 UN;UN;'39232190
'0003685;'SACO P/ MUDAS 15X 25;UN;'39232190
'0003686;'SACO P/ MUDAS 15 X 28 CM 100 UN;UN;'39232190
'0003687;'CAVADEIRA  ARTIC 180 CM CB MAD LIGHT;UN;'82019000
'0003688;'GARLON 480 BR 1 L;UN;'38089329
'0003689;'RACAO KIDAN 25 KG;SC;'23091000
'0003690;'TUBO PEAD 32 MM PN 60;MT;'84248229
'0003691;'TUBO PEAD 50 MM PN 60;MT;'84248229
'0003692;'CREOLINA 50ML;UN;'38089429
'0003693;'CREOLINA 20L;VDR;'38089429
'0003694;'FULMIPRAG 1KG;UN;'38089119
'0003695;'SORGO GRAO 50 KG;SC;'23099010
'0003696;MUB BEEF FERTILE;SC;'23099090
'0003697;'DORAGOLD 1% 50 ML;VDR;'30049059
'0003698;'DORAGOLD 1% 500 ML;VDR;'30049059
'0003699;'CURSOTRIL 20 ML;FR;'30049099
'0003700;'2.4 - D EXEMPLO BALDE 20 L;UN;'38089329
'0003701;BOTINA DE GEL;UN;'64035190
'0003702;'ALICATE CORTE DE UNHAS 16 CM;UN;'82032010
'0003703;'FOCINHEIRA METAL N 2;UN;'73262000
'0003704;'KIT CORTADOR DE UNHA E LIXA 13CM/14CM;UN;'82032010
'0003705;PEITORAL E GUIA GRANDE PORTE GG;UN;'42010090
'0003706;'DOMUS CARNE 10 X1 KG;SC;'23099010
'0003707;'VACINA BOVILIS POLISTAR 50D 250ML;AM;'30024290
'0003708;'GRANT 2-4- D 1L;UN;'38089322
'0003709;'MOINHO TN 10 BASE ELETRICA;UN;'84361000
'0003710;'RACAO24% FARELADA UNIAO  UNILEITE  40 KG;SC;'23099010
'0003711;'CORDOALHA 3 FIOS 500 MTS NELORE;UN;'73130000
'0003712;'CURSOTRIL 50 ML;FR;'30042099
'0003713;INOCULANTE SILOMAX GOLD;SC;'23099090
'0003714;'BAINHA FACAO COURO 18;UN;'42010010
'0003715;'EPRIFORT 1% 1L;VDR;'30049059
'0003716;'MOXISOLV 1L;VDR;'30049055
'0003717;'MOXISOLV 500 ML;VDR;'30049055
'0003718;'MATSUDA TOP LINE EQUINO 30 KG;SC;'23099090
'0003719;'MATSUDA EQUIFOS 25 KG;SC;'23099090
'0003720;'ZOOVIT C 20 ML;FR;'30045090
'0003721;'RILEXINE 500 10ML VS;FR;'30042052
'0003722;'MAXFLOR 40% 100ML;FR;'30042019
'0003723;'VIRBAZENE 50 ML;VDR;'30049059
'0003724;'GLICOSE VITAMINADA 100 ML;FR;'30045090
'0003725;'MAX PRATA 200 ML;FR;'38089999
'0003726;'TRICLORSIL PASTA  30 G;VDR;'30049059
'0003727;'FARELO DE TRIGO UNIAO 40KG;SC;'23023010
'0003728;TUBO DE VACUO P/ COL. DE SANGUE;UN;'90183190
'0003729;AVENTAL REFORCADO;UN;'55099900
'0003730;'GARANHAO MAX 2KG;SC;'23099010
'0003731;'DEXAMETASONA CALBOS 100ML;FR;'30049099
'0003732;'ARAME RECUZIDO 12 1KG;UN;'72172090
'0003733;PARAFUSO  CHAVE PHILLIPS;UN;'73181500
'0003734;'VACINA CLOSTRISAN T  50 DOSES;AM;'30024290
'0003735;'PINCEL 2";UN;'96034090
'0003736;'QUETAMINA 10 ML;FR;'30049032
'0003737;'CONNECT SC112 20 LT;UN;'38089196
'0003738;'VACINA RAIVA RABMUNE HERTAPE 50 ML 25 DOSES;AM;'30024210
'0003739;'VACINA RAIVA RABATVAC 100 ML 50 DOSES;AM;'30024210
'0003740;'TELA P/MANGUEIRO 3X16X1 20M 50M;UN;'73144100
'0003741;'AZIMUT 5LT;UN;'82059000
'0003742;'ABACUS HC 1 LT;UN;'82059000
'0003743;'ADAP REDUCAO 1/2X3/8 PRETO;UN;'39174090
'0003744;'BUCHA ROSC RED 1X1/2;UN;'39174090
'0003745;'TORN JARD MULT PVC PRETA 1/2;UN;'84818019
'0003746;LUVA LATEX ANTIDER;UN;'40151900
'0003747;'PULVERIZADOR 750 ML GUARANY;UN;'84248990
'0003748;'GARFO CARVAO COM 10 DENTES;UN;'82013000
'0003749;'JUNCAO IRRIGA 45 Y 75 M PN 125 AZUL;UN;'84248221
'0003750;'VACINA BOTULISMO 50 DOSES;AM;'30024290
'0003751;'REGISTRO UNIAO DENTADA 3/4;UN;'84248221
'0003752;'CURVA IRRIGA  LONGA 45 75MM;MT;'84248221
'0003753;'INVICTO ATE 114KG;VDR;'30049069
'0003754;'INVICTO 114-57KG;VDR;'30049069
'0003755;'MANGOTE 3";UN;'39173900
'0003756;'TILOFOR 20% INJ 100 ML;FR;'30042029
'0003757;'FORCADO CURVO 4 D 1/2 REFORCADO;UN;'82019000
'0003758;'FORCADO CURVADO 6 D 3/8 REFORCADO;UN;'82019000
'0003759;'LAMPADA LED 50 W;UN;'85395200
'0003760;'VALVULA SUCCAO ALUMINIO 3;UN;'84813000
'0003761;'ADAPTADOR 100X4;UN;'90178010
'0003762;'TEE SOLDAVEL 125 MM TIGRE;UN;'39172100
'0003763;'JOELHO PVC SOLDAVEL 125 MM TIGRE;UN;'39172100
'0003764;'REDUCAO PVC SOLDAVEL 125 MMX100 MM TIGRE;UN;'39172100
'0003765;'REDUCAO PVC SOLDAVEL 125 MM X 75 MM TIGRE;UN;'39172100
'0003766;'MOTOBOMBA FIT 80-50-250 40 CV TRIFA.;UN;'84138100
'0003767;'MOTOBOMBA BT 40505 F705 CV TRIFA;UN;'84138100
'0003768;'TUBO SOLDAVEL 125 PM 60;MT;'39172100
'0003769;'TUBO SOLDAVEL 125 PM 125;MT;'39172100
'0003770;'VENTOSA DE DUPLA FUNCAO 2";UN;'39172100
'0003771;'VENTOSA DE DUPLA FUNCAO 1";UN;'39172100
'0003772;'VALVULA ANTI-VACUO 1/2";UN;'39172100
'0003773;'VALVULA DE PE COM CRIVO 5";UN;'39172100
'0003774;'VALVULA DE RETENCAO 4" HORIZONTAL;UN;'39172100
'0003775;'REGISTRO DE GAVETA 4";UN;'39172100
'0003776;'CURVA 125 MM TIGRE;UN;'39172100
'0003777;'ADENTAL 100 ML;FR;'30045090
'0003778;'CLOCIO 20 ML;FR;'30043991
'0003779;'ENERGECT FC 1 L;FR;'29224990
'0003780;'SINCROBEN 50 ML;FR;'30043939
'0003781;'BIPROGEST 36 G;FR;'30043939
'0003782;'PROTEINADO UNILAMB UNIAO 30 KG;SC;'23099010
'0003783;VACINA RECOMBITEK;AM;'30024290
'0003784;'CURSOTRIL 100 ML;FR;'30042099
'0003785;'PROVERME INJ.1000 ML;VDR;'30049071
'0003786;'TELA P/ GALINEIRO 2X1 8X1 80 50 M;UN;'73144100
'0003787;'SHAMPOO COND.DOG SHOW 6X1 500 ML;UN;'33079000
'0003788;'CORRENTE P/CAO 2 30MM N3;UN;'73158900
'0003789;'PADRON 1 L;UN;'38089329
'0003790;'BOMBA ME- BR 23 100 MANCALIZADA;UN;'84137090
'0003791;'FLUNIXIN INJETAVEL 10 ML;FR;'30049099
'0003792;'CINTA CATRACA 500KG 9MT;UN;'63079090
'0003793;'LUVA LR IRRIGACAO DE 25X1/2;UN;'39174090
'0003794;'LUVA RED 32X25 IRRIGA;UN;'39174090
'0003795;'TEE IRRIGA RED 32X25;UN;'84248221
'0003796;'LUVA LR IRRIGACAO DE 32X1/2;UN;'39174090
'0003797;'LUVA ROSCAVEL BRANCA 3;UN;'39174090
'0003798;PRODUTOS PARA USO COMBUSTIVEL;LT;'27101259
'0003799;'TUBO 50MM PN40 SOLD.TRIGRE;UN;'84248221
'0003800;'TUBO 75MM PN80 SOLD.TIGRE;UN;'84248221
'0003801;'TUBO 25MM PN60 SOLD.TIGRE;UN;'84248221
'0003802;'TUBO 32MM PN 60 SOLD.TIGRE;UN;'84248221
'0003803;'TE RED 90 32X25MM TIGRE;UN;'84248221
'0003804;'TUBO 50MM PN60 SOLD.TIGRE;UN;'84248221
'0003805;'VACINA RESGUARD 50DS 250ML;AM;'30024290
'0003806;'TUBO 50MM PN80 SOLD.TIGRE;MT;'84248221
'0003807;'SEM.MILHO BM 3077 VIP3 FORTIS;SC;'10051000
'0003808;'BOMBA ME-2375V 7 5M 60 2/4 MONO;UN;'84137090
'0003809;'RACAO LAND DOG 15 KG;SC;'23099010
'0003810;'RACAO LAND DOG 25 KG;SC;'23099010
'0003811;'ACTYL POUR ON 1 L;VDR;'38089199
'0003812;'ACTYL POUR ON 5 L;VDR;'38089199
'0003813;'MASTICINE L 10 GR;FR;'30032052
'0003814;TAMPAO DE BORRACHA DO GARRAFAO  DA UF PRI;UN;'84349000
'0003815;'DOBRADICA GALV 3.1/2 PAR;UN;'83021000
'0003816;'TUBO 75 MM PN60 PRECON;MT;'84248221
'0003817;'TUBO 32 MM PN60 PRECON;MT;'84248221
'0003818;'TUBO 50MM PN60 PRECON;MT;'84248221
'0003819;'TUBO 50MM PN80 PRECON;MT;'84248221
'0003820;'TUBO 75MM PN80 PRECON;MT;'84248221
'0003828;'TIRA BERNE 1L;VDR;'38089196
'0003829;'VETFLOR 100ML;FR;'30042019
'0003830;'CABO CAVADEIRA 1 45 CM;UN;'44170090
'0003831;'FIPROLINE DUO 250ML;VDR;'38089199
'0003832;'DIMESOL 500ML;FR;'30049099
'0003833;'IVERMIN 1% 50 ML;VDR;'30049099
'0003834;'COALHO PASTORINHA 1 LT;UN;'35071000
'0003835;'COALHO PASTORINHA 50 GR;UN;'35071000
'0003836;'VACINA RAIVA RABTAVAC 50ML-25 DOSES;AM;'30024210
'0003837;'MO PERFORMANCE 80G;SC;'23099090
'0003838;'MALATRIX PO 1 KG;UN;'38089119
'0003839;'RACAO BISCROK 500G;SC;'23099030
'0003840;'FACAO CANA 14 TRAMONTINA;UN;'82014000
'0003841;'SAL RURAL 25KG;SC;'25010011
'0003842;'SEMENTE MILHO BM 3069 BTMAX FORTIS;SC;'10051000
'0003843;'RACAO ORIGENS 15KG;SC;'23091000
'0003844;'RATICIDA TERMIMAX 10G;UN;'38089996
'0003845;BRINCO DUPLO LOGOMARCA;UN;'39269090
'0003846;'BOMBA CENTRIFUGA BC-22R 1 1/2 15 T60;UN;'84137090
'0003847;'FITA ISOLANTE AUT.F 2M;UN;'40059190
'0003848;'COPO MEDIDOR 570ML;UN;'39241000
'0003849;'ESCADA 4 DEGRAUS ALUMINIO;UN;'76169900
'0003850;'SEM.MILHO BM3077 VIP3;SC;'10051000
'0003851;'TRENA 8M C/TRAVA;UN;'90178090
'0003852;'SEM MATSUDA  MARANDU NUA 20KG;SC;'12092900
'0003853;SEM MATSUDA  MYAGUI NUA;SC;'12092900
'0003854;SEM MATSUDA  MASSAI NUA;SC;'12092900
'0003855;'SEM MATSUDA MG13 BRAUNA INCRUSTADA;SC;'12092900
'0003856;'PARAFUSO FRANCES 3/8X4 5;UN;'73181500
'0003857;'SEMENTES DE MILHO HIBRIDO K9555VIP3;SC;'10051000
'0003858;CABECADA SOLETA FORRADA ARGOLA METAL;UN;'42010010
'0003859;'CREATINA 500GR;SC;'23099090
'0003860;'FIROCOXIB VETNIL INJ 20 ML;FR;'30049059
'0003861;'BANAMINE TRANSDERMAL 250ML;FR;'30049069
'0003862;'TRYPAMIZOL 50ML;FR;'30049069
'0003863;'ATRAZINA RAINBOW 5L;UN;'38089323
'0003864;'MAGNUM 5KG;UN;'38089191
'0003865;'FOSBION B12 250ML;FR;'30045030
'0003866;'FERAPPEASE BOVINO 300ML;FR;'33029099
'0003867;'FENCARE 4% PREMIX 100G;VDR;'30049062
'0003868;JUNTA DO PULSADOR GMZ/ORDEMAC;UN;'84349000
'0003869;'PALHETA BOMBA 300/350/450;UN;'84149010
'0003870;'FOSBION B12 100ML;FR;'30045030
'0003871;'UREIA 46% BAG 1000KG;SC;'31021010
'0003872;'REGISTRO ESFERA SOLD 100MM;UN;'84248221
'0003873;'CURVA 90 PN 80 PB 100;UN;'84248221
'0003874;'ROUNDUP ORIGINAL 5 LTS;UN;'38089324
'0003875;'XEQUE MATE HT 20 LTS;UN;'38089324
'0003876;'MATSUDA TOP LINE OVINO30 KG;SC;'23099090
'0003877;'ADUBO YARA BELA 22-00-11;SC;'31059090
'0003878;'COMBATT 3 POUR ON 5 L;VDR;'38089199
'0003879;'SEM.MILHO BM 3066 BT MAX;SC;'10051000
'0003880;'SEM. SORGO BM PODIUM 10KG;SC;'10071000
'0003881;'RATICIDA TERMINA X200G;UN;'38089996
'0003882;'LESMICIDA MEGAREX AQUAA 200G;UN;'38089119
'0003883;'NUTRIFIELD 5 KG;UN;'31059090
'0003884;BICO TORNEIRA  ENGATE;UN;'39174090
'0003885;BALANCA PORTATIL DIGITAL;UN;'84231000
'0003886;'VACINA CATTLE MASTER 4+L5 C/25 D;AM;'30024290
'0003887;'SEM. MILHETO ADRF-6010 15KG;SC;'10082110
'0003888;'ECEGON 5000 UI;FR;'30043915
'0003889;'FUROLISIN 10 MG COMP;VDR;'30049099
'0003890;BAINHAP/TRANS.EMBRIAO;UN;'90183929
'0003891;'COLA MADEIRA 100 G;UN;'35061090
'0003892;'SEM.MILHO LAVRADOR 1KG;SC;'12099900
'0003893;'STOPPER 5 L;UN;'38089329
'0003894;'BOIA VAZAO TOTAL 1/2 3/4;UN;'84818019
'0003895;'APROMAZIN 1% INJ 20 ML;FR;'30049079
'0003896;DISPOSITIVO DE PROTECAO CONTRA DESCARGA ELETRICA;UN;'85363090
'0003897;KIT PARA RAIO COMPLETO;UN;'85354010
'0003898;'SEM. MILHO HIB. AG7098 R2 60M PO;SC;'10051000
'0003899;'ELETRIFICADOR  MIURA M301;UN;'85437092
'0003900;'HEMO FARM PET 60 ML;SC;'23099090
'0003901;'PANORAMIC ULTRA -S 1 L;UN;'38089322
'0003902;'PANORAMIC ULTRA -S 10L;UN;'38089322
'0003903;'DUETTO 500 ML;VDR;'30049059
'0003904;'ENXADA TRAM.SUL 1 5 C/CB;UN;'82013000
'0003905;'MAXIZATO 720 WG 5 KG;UN;'38089324
'0003906;'FLANALIV DUO 50 ML;FR;'30049099
'0003907;'CATOFOS B12 500 ML;FR;'30045090
'0003908;'SEM MATSUDA RUZIZIENSS INCRUSTADA 10KG;SC;'12092900
'0003909;'SEM MATSUDA MOMBACA INCRUSTADA 10KG;SC;'12092900
'0003910;'DIB 0 5 MONODOSE;FR;'30043939
'0003911;'OVALYSE SOL 20 ML;FR;'30043921
'0003912;'CICLASE 50 ML;FR;'30043999
'0003913;'MEGA -SOLVE 5 L;UN;'38249979
'0003914;'RACAO CARAMELO DOG 15 KG;SC;'23099010
'0003915;'TAMPA PE FORTLEV 1500L;UN;'39259090
'0003916;'VEDAROSCA 18X40 VIQUA;UN;'84248221
'0003917;'VACINA FEEDLOT PLUS 50 DOS.250ML;AM;'30024290
'0003918;'BOOSTIN 500MG;FR;'30043911
'0003919;PILHA PALITO AAA;UN;'85061019
'0003920;VARA FERRAO GUACHUKA;UN;'85437099
'0003921;'PADOCK GEL 6GR;VDR;'30049059
'0003922;JUNTA DO DEPOSITO DE VACUO;UN;'84349000
'0003923;'TAMPAO CEGO 100MM;UN;'84349000
'0003924;'BIOVIT SOL INJ 500ML;FR;'30045090
'0003925;'MOXISOLV 50 ML;VDR;'30049055
'0003926;'DUCHA 4T;UN;'85161000
'0003927;'LANNATE BR 1 LT;UN;'38089199
'0003928;'FRENO 240 EC 5 L;UN;'38089329
'0003929;'AMINOL 806 5L;UN;'38089322
'0003930;'INOCULANTE SILOBOV 100G;SC;'30024991
'0003931;'COPO MEDIDOR 550 ML;UN;'39241000
'0003932;'ENXADA SERVENTE 2 5LL C/CABO 1 45 M;UN;'82013000
'0003933;'KLORPAN 480 1 L;UN;'38089199
'0003934;'PANORAMIC ULTRA -S 20 L;UN;'38089322
'0003935;'ELETRIFICADOR WALMUR X5400;UN;'85469000
'0003936;'ELETROVITT 5 L;FR;'23099090
'0003937;VASSOURA ROBUSTA RODOFORTE;UN;'96031000
'0003938;'RODO PLASTICO RODOFORTE40 CM;UN;'96039000
'0003939;'RODO PLASTICO RODOFORTE 50 CM;UN;'96039000
'0003940;'RODO PLASTICO RODOFORTE 60 CM;UN;'96039000
'0003941;RINETA;UN;'90178010
'0003942;'MATSUDA TOP BEEF NUCLEO 25KG;SC;'23099090
'0003943;KIT SERVICO PUL.V.GUARANY;UN;'84361000
'0003944;'KIT REPARO PULV.GUARANY 20L;UN;'84361000
'0003945;'GUIA DE CORDA 8MM 60CM;UN;'56041000
'0003946;'GUIA DE CORDA 14MM 1MT;UN;'56060000
'0003947;'NUCLEO LACTACAO 20KG;SC;'23099090
'0003948;'NUCLEO GESTACAO 20KG;SC;'23099090
'0003949;'NUCLEO TERMINACAO 20KG;SC;'23099090
'0003950;'NUCLEO CRESCIMENTO 20 KG;SC;'23099090
'0003951;'RACAO DOMUS CARNE 7KG;SC;'23099010
'0003952;'FIO CORTA GRAMA 3 00MM BLI QUAD LRJ 450G;UN;'39169010
'0003953;'SORGO SHS 410 FORTIS 10 KG;SC;'10071000
'0003954;'LIDOCOL 50 ML;FR;'30049043
'0003955;APLICADOR PRE DIPPING C/ ESCOVA;UN;'90189099
'0003956;ESCOVA PARA EQUINOS;UN;'96039000
'0003957;'ISOLADOR C/PARAFUSO COM ENGATE NOS 2 LADOS;UN;'85469000
'0003958;'BAYTRIL 10% 50 ML;FR;'30049067
'0003959;'IMIDOVET 50 ML;VDR;'30049069
'0003960;'FOLI-REC 30 ML;FR;'30043929
'0003961;'PINCEL 1. 1/2;UN;'90178010
'0003962;'ABRACADEIRA NYLON 760MM X 9 0;UN;'39269090
'0003963;'ABRACADEIRA NYLON 3 00MM X 4  8;UN;'39269090
'0003964;'HOOFCARE 600G;FR;'30041019
'0003965;BIODEX COMPRIMIDO;FR;'30049099
'0003966;'BIOXIN 100MG;FR;'30041019
'0003967;'BIOXIN 200MG;FR;'30042099
'0003968;INSUFLADOR INABOR ULTRA;UN;'84349000
'0003969;'TAMPAO FINAL DE LINHA 50MM;UN;'84349000
'0003970;'FARELO DE SOJA UNIAO -40 KG;SC;'23099010
'0003971;'CORRENTE CAO ZIN 1 5M 4 2 MM;UN;'90178010
'0003972;'LINHA PEDREIRO TRANC.100M MULTIFIO;UN;'56074900
'0003973;LUVA RASPA C.CURTO;UN;'90178010
'0003974;BEBEDOURO PARA BEZERRO INOX;UN;'39269090
'0003975;'TRYPAMIZOL 200ML;FR;'30049069
'0003976;'INVERSAO FEMEA PVC IRRIGA ROSCA DN50 X DN50;UN;'84349000
'0003977;'CURVA NIVELAMENTO PVC IRRIGA SOLDAVEL DN50 X 1M;UN;'84349000
'0003978;'LUVA EMENDA PVC IRRIGA SOLDAVEL DE25;UN;'39172100
'0003979;'RACAO MAGNUS CAT 25 KG;SC;'23099010
'0003980;'ENERGECT FC 500 ML;SC;'29224990
'0003981;'SOLUCEF PPU 100ML;FR;'30042059
'0003982;CABO DE RODO RODOFORTE;UN;'96039000
'0003983;'SIMPARIC 13 A 25KG;VDR;'30049079
'0003984;'VACINA RAIVA RESGUARD 10 DS;AM;'30024210
'0003985;'INOCULANTE SILOVAXX 100G;SC;'30024991
'0003986;'VACINA PASTEURELOSE SALMONELOSE 50 ML;AM;'30024290
'0003987;'BOIA 3/4 E 1/2;UN;'84818019
'0003988;'AGEBENDAZOL 15% 500 ML;VDR;'30049063
'0003989;'GLICOPAN PET 125ML;FR;'30045040
'0003990;BOTA PVC SEM AMARRAS;UN;'64011000
'0003991;BOTA PVC COM  AMARRAS;UN;'64011000
'0003992;'VACINA PROVIDEAN ENTERO PLUS 7 125ML 25DOSES;AM;'30025900
'0003993;TERMOMETRO DIGITAL TIPO ESPELHO;UN;'90251199
'0003994;'CURVA BORRACHA 40X40MM;UN;'84349000
'0003995;'FERAPPEASE BOVINO 4 L;FR;'33029099
'0003996;'TANQUE POLIETILENO 1000L;UN;'39251000
'0003997;'TANQUE POLIETILENO 2000 L;UN;'39251000
'0003998;'TANQUE POLIETILENO 3000 L;UN;'39251000
'0003999;'NEOCOLIN 480 ML;FR;'30042069
'0004000;'SILVERM 20 G;VDR;'30049062
'0004001;'CICATRIZANTOL 50 G;FR;'30049099
'0004002;'MAX PRATA 500 ML;VDR;'38089999
'0004003;'DIGEVET 500 ML;FR;'30049099
'0004004;'CEVARELIN 50 ML;FR;'30043921
'0004005;'RACAO BEGACAO 25KG;SC;'23091000
'0004006;'SHAMPOO CON.NEUTRO 500 ML;UN;'33079000
'0004007;'SHAMPOO FILHOTE 500 ML;UN;'33051000
'0004008;'SHAMPOO COND.SANOL 500 ML;UN;'33051000
'0004009;'CEVAVITA 200G;SC;'29369000
'0004010;ALICATE MARCADOR BOVINO;UN;'82032090
'0004011;'PISTOLA AUT.50ML COMPLETA HOPPNER;UN;'90183190
'0004012;'BIMECTIN 3 5% 1 L;VDR;'30049059
'0004013;'SOLUCEF VS 10 GR;FR;'30042059
'0004014;'BICO PULVERIZADOR 1 2LT;UN;'84244100
'0004015;RATOEIRA GAIOLA MEDIA;UN;'73262000
'0004016;'CHAVE COMBINADA 19MM TRAMONTINA;UN;'82041100
'0004017;'ROLDANA  PARA POCO N 10;UN;'73261900
'0004018;ELETRIFICADOR SENTINELA PLACA SOLAR;UN;'85437092
'0004019;'NUCLEO AVES POEDEIRA 15KG VACCINAR;SC;'23099090
'0004020;'NUCLEO AVES CRESCIMENTO 15 KG VACCINAR;SC;'23099090
'0004021;'TUBO 25MM PN 60 PRECON;MT;'84248221
'0004022;'NEXLANER 5 L;VDR;'38089993
'0004023;'NEXLANER 1 L;VDR;'38089993
'0004024;'IVER OF 1L;VDR;'30049059
'0004025;'MATSUDA WINTER FOS BOI SECA 30 KG;SC;'23099090
'0004026;'HEMOSTHAL 100 ML;FR;'30049099
'0004027;INSUFLADOR ORIGINAL SULINOX;UN;'84379000
'0004028;CARRINHO DE MAO COM BRACO DE MADEIRA;UN;'87168000
'0004029;'PROBACTER BOV 34G;FR;'23099090
'0004030;'PROBACTER BEZERRO 34G;FR;'23099090
'0004031;'TRISSULFIN INJ 50 ML;FR;'30049072
'0004032;'TRADO MANUAL IRWIN 1/2X46CM;UN;'82051000
'0004033;'PREGO 26X78  1KG;UN;'73170090
'0004034;'ANABOLIC INJ.500 ML;FR;'30045090
'0004035;'COMEDOURO PLAS.3 5 LTS;UN;'30049059
'0004036;'COMEDOURO PLAS.5 LTS;UN;'49119900
'0004037;'LIDOCOL 100 ML;FR;'30049043
'0004038;'TRISSULFIN 50 G;FR;'30049072
'0004039;MANOMETRO DE GLICERINA;UN;'39172100
'0004040;LIXA MASSA;UN;'68052000
'0004041;BATENTE FURADOR ALLFLEX;UN;'39234000
'0004042;'PLACA ELET.DE CERCA BATERIA 12V;UN;'56041000
'0004043;'BIMECTIN 3 5% 500 ML;VDR;'30049059
'0004044;'COLA MADEIRA 1KG;UN;'35069190
'0004045;ALICATE CORTE TRAMONTINA;UN;'82032010
'0004046;ALICATE BICO TRAMONTINA;UN;'82032010
'0004047;'SOQUETE PORC.27;UN;'85366100
'0004048;MODIFICADOR CEVA;UN;'30045090
'0004049;'LUVA RED 1X3/4;UN;'39174090
'0004050;'ABRACADEIRA NYLON 380MM X 4 8;UN;'39269090
'0004051;'TAMPA DO COLETOR 150ML HCC;UN;'84349000
'0004052;TAMPAO DO LAVADOR;UN;'84349000
'0004053;'ABRACADEIRA 3/4 MANUAL;UN;'73269090
'0004054;'ABRACADEIRA 1" MANUAL;UN;'73269090
'0004055;'RATICIDA  MAKI SOFT 200GR;VDR;'38089996
'0004056;'BOIA 1" JETMAX;UN;'84818099
'0004057;LANTERNA RAYOCAC;UN;'85131010
'0004058;'DOBRADICA NO DE PORCO 5/8;UN;'83021000
'0004059;'DISCO LIXA FLAP 4.1/2;UN;'68051000
'0004060;'DESENGRIPANTE SPRAY 300ML WD-40;UN;'34031900
'0004061;PENEIRA FEIJAO;UN;'96040000
'0004062;PENEIRA CAFE;UN;'96040000
'0004063;'SILICONE USO GERAL 280ML;UN;'35061090
'0004064;'SILICONE PU40 280ML;UN;'35069190
'0004065;'ABRACADEIRA ZINCADA 3/4;UN;'73261900
'0004066;'ABRACADEIRA ZINCADA 1;UN;'73261900
'0004067;'ABRACADEIRA ZINCADA 1/2;UN;'73261900
'0004068;'CONCHA 2KG;UN;'82159990
'0004069;'TORQUS 12 SAO ROMAO;UN;'82032090
'0004070;'SEM.MILHO BM3066 BT MAX FORTIS NDB C2L 60S;SC;'10051000
'0004071;'SEM.MILHO BM3063 BT MAX FORTIS NDB R3 60 S;SC;'10051000
'0004072;'ASPESOR SETORIAL3/4 TIGRE;UN;'84248221
'0004073;'SUPRA HOME PRONTO USO 500 ML;UN;'38085910
'0004074;'FP-MAX PRONTO 500 ML;UN;'38085910
'0004075;'FORTGAL 100ML;FR;'30049099
'0004076;'GONASER 5000UI;FR;'30043915
'0004077;'PATROL SL 5L;UN;'38089329
'0004078;'ZEOTOP 10G;FR;'30049099
'0004079;'XILAZIN 2%50ML;FR;'30049099
'0004080;'SEMENTE DE RUCULA CULTIVADA 1KG;SC;'12099100
'0004081;'SEM.MILHO BM3063 BT MAX FORTIS NDB C2L 60S;SC;'10051000
'0004082;'RACAO GATO BEGACAT 7 KG;SC;'23091000
'0004083;'CABO ACO 4MM;UN;'73121090
'0004084;'CABO ACO 64MM;UN;'73121090
'0004085;'FACAO MATO TRAMONTINA 20;UN;'82014000
'0004086;'CABO ACO 24 MM;UN;'73121090
'0004087;'TORNEIRA PLASTICO PIA 1/2;UN;'84818019
'0004088;'TORNEIRA PLASTICO PIA 3/4;UN;'84818019
'0004089;'BAINHA DE COURO N20 P/FACAO;UN;'42010010
'0004090;'TORNEIRA TANQUE FERRO 1/2X3/4;UN;'84818019
'0004091;'TORNEIRA MAQUINA FERRO 1/2;UN;'84818019
'0004092;CHEMITAL CAES COMPRIMIDOS;VDR;'30049059
'0004093;'DIMILIN 80 WG 500GR;UN;'82059000
'0004094;'BOIA VAZAO TOTAL 1 BELMAR;UN;'84818019
'0004095;'CINTA CATRACA 45M;UN;'90178010
'0004096;'CINTA CATRACA 300KG 6MT;UN;'90178010
'0004097;'ENRO FLEC LIQUIDO 10% 100ML;FR;'30041019
'0004098;'RACAO MAGNUS FILHOTE 20KG;SC;'23091000
'0004099;'CURVA EP 3;UN;'39172100
'0004100;'TUBO 25MM ASPERBRAS;MT;'39172100
